   5.868900   3.499533e-03    3.393076e-03  
   5.987400   3.324730e-03    3.223970e-03  
   6.108400   3.158514e-03    3.063025e-03  
   6.231800   3.000481e-03    2.910047e-03  
   6.357700   2.850229e-03    2.764587e-03  
   6.486100   2.707395e-03    2.626334e-03  
   6.617100   2.571657e-03    2.494887e-03  
   6.750800   2.442610e-03    2.369872e-03  
   6.887200   2.319934e-03    2.251032e-03  
   7.026300   2.203344e-03    2.138110e-03  
   7.168200   2.092520e-03    2.030777e-03  
   7.313000   1.987219e-03    1.928733e-03  
   7.460800   1.887158e-03    1.831697e-03  
   7.611500   1.792016e-03    1.739526e-03  
   7.765300   1.701672e-03    1.651898e-03  
   7.922100   1.615762e-03    1.568679e-03  
   8.082200   1.534165e-03    1.489532e-03  
   8.245400   1.456641e-03    1.414383e-03  
   8.412000   1.382986e-03    1.342933e-03  
   8.581900   1.313000e-03    1.275069e-03  
   8.755300   1.246481e-03    1.210565e-03  
   8.932200   1.183349e-03    1.149282e-03  
   9.112600   1.123321e-03    1.091085e-03  
   9.296700   1.066316e-03    1.035781e-03  
   9.484500   1.012174e-03    9.832489e-04  
   9.676100   9.607732e-04    9.333461e-04 
